Country Name,Country Code,Series Name,2010,2014
Channel Islands,CHI,School enrollment. secondary. male (% gross),..,..
Channel Islands,CHI,School enrollment. primary. male (% gross),..,..
Channel Islands,CHI,School enrollment. primary. female (% gross),..,..
Channel Islands,CHI,School enrollment. tertiary. female (% gross),..,..
Channel Islands,CHI,School enrollment. tertiary. male (% gross),..,..
Channel Islands,CHI,GDP per capita (current US$),..,..
Channel Islands,CHI,GDP per capita growth (annual %),..,..
Channel Islands,CHI,Population. female (% of total),50.49096708,50.44163593
Channel Islands,CHI,Population. total,159583,162917
Chile,CHL,School enrollment. secondary. female (% gross),95.98867035,101.2064285
Chile,CHL,School enrollment. secondary. male (% gross),93.2064209,99.63568115
Chile,CHL,School enrollment. primary. male (% gross),104.9459534,102.1446533
Chile,CHL,School enrollment. primary. female (% gross),101.5690613,98.85153198
Chile,CHL,School enrollment. tertiary. female (% gross),72.32559967,92.27861023
Chile,CHL,School enrollment. tertiary. male (% gross),67.11356354,81.25270844
Chile,CHL,GDP per capita (current US$),12785.05187,14566.14905
Chile,CHL,GDP per capita growth (annual %),4.603311934,0.80493702
Chile,CHL,Population. female (% of total),50.68122053,50.66930058
Chile,CHL,Population. total,17015048,17762647
China,CHN,School enrollment. secondary. female (% gross),84.78526306,95.44489288
China,CHN,School enrollment. secondary. male (% gross),85.04251099,93.35311127
China,CHN,School enrollment. primary. male (% gross),113.2607574,103.8384933
China,CHN,School enrollment. primary. female (% gross),111.5726166,104.0123215
China,CHN,School enrollment. tertiary. female (% gross),24.82942963,42.53358841
China,CHN,School enrollment. tertiary. male (% gross),23.13620949,36.56567001
China,CHN,GDP per capita (current US$),4560.512487,7683.502038
China,CHN,GDP per capita growth (annual %),10.10310072,6.755778416
China,CHN,Population. female (% of total),48.52554642,48.48491116
China,CHN,Population. total,1337705000,1364270000
Colombia,COL,School enrollment. secondary. female (% gross),106.9163437,102.6040726
Colombia,COL,School enrollment. secondary. male (% gross),97.31616211,95.07144165
Colombia,COL,School enrollment. primary. male (% gross),125.4071426,115.6691818
Colombia,COL,School enrollment. primary. female (% gross),123.1145477,111.742363
Colombia,COL,School enrollment. tertiary. female (% gross),41.28762054,54.82727051
Colombia,COL,School enrollment. tertiary. male (% gross),37.58877945,47.86734009
Colombia,COL,GDP per capita (current US$),6250.6545,7918.0789
Colombia,COL,GDP per capita growth (annual %),2.835524427,3.404941921
Colombia,COL,Population. female (% of total),50.69286729,50.75367441
Colombia,COL,Population. total,45918101,47791393
Comoros,COM,School enrollment. secondary. female (% gross),..,..
Comoros,COM,School enrollment. secondary. male (% gross),..,..
Comoros,COM,School enrollment. primary. male (% gross),..,..
Comoros,COM,School enrollment. primary. female (% gross),..,..
Comoros,COM,School enrollment. tertiary. female (% gross),4.855519772,7.989510059
Comoros,COM,School enrollment. tertiary. male (% gross),6.520800114,9.8394804
Comoros,COM,GDP per capita (current US$),759.2631309,841.2055558
Comoros,COM,GDP per capita growth (annual %),-0.264694913,-0.36321437
Comoros,COM,Population. female (% of total),49.59016452,49.56538453
Comoros,COM,Population. total,698695,769991
Congo. Dem. Rep.,ZAR,School enrollment. secondary. female (% gross),28.78379059,33.32912827
Congo. Dem. Rep.,ZAR,School enrollment. secondary. male (% gross),49.86170959,53.59997177
Congo. Dem. Rep.,ZAR,School enrollment. primary. male (% gross),102.3416138,112.0332108
Congo. Dem. Rep.,ZAR,School enrollment. primary. female (% gross),89.07769012,101.8444824
Congo. Dem. Rep.,ZAR,School enrollment. tertiary. female (% gross),..,..
Congo. Dem. Rep.,ZAR,School enrollment. tertiary. male (% gross),..,..
Congo. Dem. Rep.,ZAR,GDP per capita (current US$),311.247896,437.8149312
Congo. Dem. Rep.,ZAR,GDP per capita growth (annual %),3.679035798,5.587087231
Congo. Dem. Rep.,ZAR,Population. female (% of total),50.2067708,50.1433043
Congo. Dem. Rep.,ZAR,Population. total,65938712,74877030
Congo. Rep.,COG,School enrollment. secondary. female (% gross),..,..
Congo. Rep.,COG,School enrollment. secondary. male (% gross),..,..
Congo. Rep.,COG,School enrollment. primary. male (% gross),116.252388,..
Congo. Rep.,COG,School enrollment. primary. female (% gross),109.8485794,..
Congo. Rep.,COG,School enrollment. tertiary. female (% gross),..,..
Congo. Rep.,COG,School enrollment. tertiary. male (% gross),..,..
Congo. Rep.,COG,GDP per capita (current US$),2953.185008,3147.071524
Congo. Rep.,COG,GDP per capita growth (annual %),5.668046508,4.157754283
Congo. Rep.,COG,Population. female (% of total),50.00019675,49.98270796
Congo. Rep.,COG,Population. total,4066078,4504962
Costa Rica,CRI,School enrollment. secondary. female (% gross),104.3430023,123.6083298
Costa Rica,CRI,School enrollment. secondary. male (% gross),100.1189575,117.1872635
Costa Rica,CRI,School enrollment. primary. male (% gross),118.1142197,111.2652512
Costa Rica,CRI,School enrollment. primary. female (% gross),115.8222733,110.2859802
Costa Rica,CRI,School enrollment. tertiary. female (% gross),..,58.78327179
Costa Rica,CRI,School enrollment. tertiary. male (% gross),..,47.5215416
Costa Rica,CRI,GDP per capita (current US$),8199.427257,10544.72003
Costa Rica,CRI,GDP per capita growth (annual %),3.635437852,1.867648091
Costa Rica,CRI,Population. female (% of total),49.90771731,49.9553557
Costa Rica,CRI,Population. total,4545273,4757606
Cote d'Ivoire,CIV,School enrollment. secondary. female (% gross),..,33.1843605
Cote d'Ivoire,CIV,School enrollment. secondary. male (% gross),..,46.97079086
Cote d'Ivoire,CIV,School enrollment. primary. male (% gross),..,95.5528717
Cote d'Ivoire,CIV,School enrollment. primary. female (% gross),..,83.58779144
Cote d'Ivoire,CIV,School enrollment. tertiary. female (% gross),5.483270168,6.392859936
Cote d'Ivoire,CIV,School enrollment. tertiary. male (% gross),10.62213039,10.92873001
Cote d'Ivoire,CIV,GDP per capita (current US$),1236.085198,1544.321337
Cote d'Ivoire,CIV,GDP per capita growth (annual %),-0.246515008,5.868736482
Cote d'Ivoire,CIV,Population. female (% of total),48.94121994,49.10224968
Cote d'Ivoire,CIV,Population. total,20131707,22157107
Croatia,HRV,School enrollment. secondary. female (% gross),104.2456436,100.8856201
Croatia,HRV,School enrollment. secondary. male (% gross),97.34976959,97.21095276
Croatia,HRV,School enrollment. primary. male (% gross),91.71601868,99.02719879
Croatia,HRV,School enrollment. primary. female (% gross),91.87380219,98.71389771
Croatia,HRV,School enrollment. tertiary. female (% gross),62.82416916,80.72074127
Croatia,HRV,School enrollment. tertiary. male (% gross),46.84022141,58.83813858
Croatia,HRV,GDP per capita (current US$),13509.18582,13480.65075
Croatia,HRV,GDP per capita growth (annual %),-1.449883527,0.046268487
Croatia,HRV,Population. female (% of total),51.79823581,51.77526103
Croatia,HRV,Population. total,4417781,4238389
Cuba,CUB,School enrollment. secondary. female (% gross),92.52723694,101.4098969
Cuba,CUB,School enrollment. secondary. male (% gross),91.29924774,98.04547119
Cuba,CUB,School enrollment. primary. male (% gross),103.0402069,100.2567902
Cuba,CUB,School enrollment. primary. female (% gross),101.7753906,95.83267975
Cuba,CUB,School enrollment. tertiary. female (% gross),122.0914917,50.78564072
Cuba,CUB,School enrollment. tertiary. male (% gross),73.47905731,31.96763039
Cuba,CUB,GDP per capita (current US$),5688.666732,..
Cuba,CUB,GDP per capita growth (annual %),2.291532347,..
Cuba,CUB,Population. female (% of total),49.7183841,49.7516458
Cuba,CUB,Population. total,11308133,11379111
Curacao,CUW,School enrollment. secondary. female (% gross),..,..
Curacao,CUW,School enrollment. secondary. male (% gross),..,..
Curacao,CUW,School enrollment. primary. male (% gross),..,..
Curacao,CUW,School enrollment. primary. female (% gross),..,..
Curacao,CUW,School enrollment. tertiary. female (% gross),..,..
Curacao,CUW,School enrollment. tertiary. male (% gross),..,..
Curacao,CUW,GDP per capita (current US$),..,..
Curacao,CUW,GDP per capita growth (annual %),..,..
Curacao,CUW,Population. female (% of total),54.10589072,53.94413307
Curacao,CUW,Population. total,148703,155909
Cyprus,CYP,School enrollment. secondary. female (% gross),91.9940033,99.45568848
Cyprus,CYP,School enrollment. secondary. male (% gross),90.91240692,99.37944031
Cyprus,CYP,School enrollment. primary. male (% gross),101.6154022,98.74593353
Cyprus,CYP,School enrollment. primary. female (% gross),101.6337738,99.58708191
Cyprus,CYP,School enrollment. tertiary. female (% gross),45.62976074,62.59883118
Cyprus,CYP,School enrollment. tertiary. male (% gross),50.87154007,44.10309982
Cyprus,CYP,GDP per capita (current US$),30818.46396,27340.88382
Cyprus,CYP,GDP per capita growth (annual %),-1.29760034,-0.441661141
Cyprus,CYP,Population. female (% of total),48.95925921,48.96771834
Cyprus,CYP,Population. total,1103685,1153658
Czech Republic,CZE,School enrollment. secondary. female (% gross),95.10630798,105.3878784
Czech Republic,CZE,School enrollment. secondary. male (% gross),94.56565094,104.8774872
Czech Republic,CZE,School enrollment. primary. male (% gross),104.2080307,98.85279846
Czech Republic,CZE,School enrollment. primary. female (% gross),103.7786102,98.87825012
Czech Republic,CZE,School enrollment. tertiary. female (% gross),74.97141266,77.38928986
Czech Republic,CZE,School enrollment. tertiary. male (% gross),53.69688034,55.2007103
Czech Republic,CZE,GDP per capita (current US$),19763.9638,19744.55861
Czech Republic,CZE,GDP per capita growth (annual %),1.997474779,2.607037043
Czech Republic,CZE,Population. female (% of total),50.93288353,50.87242639
Czech Republic,CZE,Population. total,10474410,10525347
Denmark,DNK,School enrollment. secondary. female (% gross),120.1215973,132.1924438
Denmark,DNK,School enrollment. secondary. male (% gross),119.0448227,127.6588821
Denmark,DNK,School enrollment. primary. male (% gross),99.49282837,101.9755173
Denmark,DNK,School enrollment. primary. female (% gross),99.72306061,100.6595612
Denmark,DNK,School enrollment. tertiary. female (% gross),87.47869873,95.38780975
Denmark,DNK,School enrollment. tertiary. male (% gross),60.37577057,68.19857025
Denmark,DNK,GDP per capita (current US$),57647.66876,61330.91263
Denmark,DNK,GDP per capita growth (annual %),1.174718075,0.74975356
Denmark,DNK,Population. female (% of total),50.3998138,50.36838803
Denmark,DNK,Population. total,5547683,5643475
Djibouti,DJI,School enrollment. secondary. female (% gross),..,41.45930862
Djibouti,DJI,School enrollment. secondary. male (% gross),..,51.12591171
Djibouti,DJI,School enrollment. primary. male (% gross),..,72.52848053
Djibouti,DJI,School enrollment. primary. female (% gross),..,63.26298904
Djibouti,DJI,School enrollment. tertiary. female (% gross),2.806499958,..
Djibouti,DJI,School enrollment. tertiary. male (% gross),4.065060139,..
Djibouti,DJI,GDP per capita (current US$),1358.4605,1812.425386
Djibouti,DJI,GDP per capita growth (annual %),2.153474079,4.59439792
Djibouti,DJI,Population. female (% of total),49.7573429,49.77846866
Djibouti,DJI,Population. total,830802,876174
Dominica,DMA,School enrollment. secondary. female (% gross),101.361351,..
Dominica,DMA,School enrollment. secondary. male (% gross),92.77977753,..
Dominica,DMA,School enrollment. primary. male (% gross),110.0052872,117.907753
Dominica,DMA,School enrollment. primary. female (% gross),107.5925369,117.99189
Dominica,DMA,School enrollment. tertiary. female (% gross),..,..
Dominica,DMA,School enrollment. tertiary. male (% gross),..,..
Dominica,DMA,GDP per capita (current US$),6938.952146,7301.235865
Dominica,DMA,GDP per capita growth (annual %),0.429232273,3.703049134
Dominica,DMA,Population. female (% of total),..,..
Dominica,DMA,Population. total,71167,72341
Dominican Republic,DOM,School enrollment. secondary. female (% gross),80.64350128,82.38585663
Dominican Republic,DOM,School enrollment. secondary. male (% gross),71.50627136,74.42707825
Dominican Republic,DOM,School enrollment. primary. male (% gross),114.1331177,105.4117126
Dominican Republic,DOM,School enrollment. primary. female (% gross),100.5272217,95.72463226
Dominican Republic,DOM,School enrollment. tertiary. female (% gross),..,58.83895111
Dominican Republic,DOM,School enrollment. tertiary. male (% gross),..,36.34923935
Dominican Republic,DOM,GDP per capita (current US$),5451.068061,6268.632483
Dominican Republic,DOM,GDP per capita growth (annual %),6.891740486,6.321135137
Dominican Republic,DOM,Population. female (% of total),50.0834766,50.15489706
Dominican Republic,DOM,Population. total,9897983,10405943
Early-demographic dividend,EAR,School enrollment. secondary. female (% gross),63.66162109,70.44567871
Early-demographic dividend,EAR,School enrollment. secondary. male (% gross),66.01209259,70.30108643
Early-demographic dividend,EAR,School enrollment. primary. male (% gross),106.813118,106.2653809
Early-demographic dividend,EAR,School enrollment. primary. female (% gross),106.4100037,109.0105133
Early-demographic dividend,EAR,School enrollment. tertiary. female (% gross),20.76256943,26.98675919
Early-demographic dividend,EAR,School enrollment. tertiary. male (% gross),22.83551025,26.59416008
Early-demographic dividend,EAR,GDP per capita (current US$),2909.317588,3336.222418
Early-demographic dividend,EAR,GDP per capita growth (annual %),4.939127356,2.337500316
Early-demographic dividend,EAR,Population. female (% of total),49.08037248,49.10109355
Early-demographic dividend,EAR,Population. total,2904408228,3079001949
East Asia & Pacific,EAS,School enrollment. secondary. female (% gross),81.33921051,88.32063293
East Asia & Pacific,EAS,School enrollment. secondary. male (% gross),81.65309143,87.58206177
East Asia & Pacific,EAS,School enrollment. primary. male (% gross),109.9593582,105.8302231
East Asia & Pacific,EAS,School enrollment. primary. female (% gross),108.7662888,104.9667892
East Asia & Pacific,EAS,School enrollment. tertiary. female (% gross),28.24751091,41.42623901
East Asia & Pacific,EAS,School enrollment. tertiary. male (% gross),27.34052086,37.03947067
East Asia & Pacific,EAS,GDP per capita (current US$),7588.172086,9551.600862
East Asia & Pacific,EAS,GDP per capita growth (annual %),6.576285136,3.345904143
East Asia & Pacific,EAS,Population. female (% of total),49.19175281,49.17741832
East Asia & Pacific,EAS,Population. total,2204613382,2264064351
